Date,Open,High,Low,Close
2015-08-06,21128.55,21133.5,20847.6,20941
2015-08-07,20880.85,20944.85,20823.65,20900
2015-08-10,20936.55,21038.8,20731.75,20789
2015-08-11,20809.15,20809.15,20583.1,20663
2015-08-12,20662.5,20662.5,20267.35,20329
2015-08-13,20392.75,20492.4,20231.25,20271
2015-08-14,20336.7,20450.5,20180.6,20345
2015-08-17,20411.2,20430.95,20238.9,20321
2015-08-18,20374.05,20449,20186.65,20283
2015-08-19,20261.75,20435.95,20079,20325
2015-08-20,20350.9,20878.8,20304.95,20640
2015-08-21,20565.05,20758.45,20360.25,20704
2015-08-24,20199.6,20393,19629.05,19742
2015-08-25,19902.65,20147.1,19354.55,19869
2015-08-26,19807.1,19960.55,19634.2,19688
2015-08-27,19999.3,20167.4,19774.8,20097
2015-08-28,20311.6,20311.6,20089.3,20173
2015-08-31,20141.4,20277.1,20038.4,20111
2015-09-01,19961.25,20047.55,19721.65,19762
2015-09-02,19924.6,20164.2,19803.65,19855
2015-09-03,19882.2,20051.7,19858.75,19906
2015-09-04,19886.85,19896.35,19608.6,19671
2015-09-07,19665.45,19713.75,19292.1,19356
2015-09-08,19385.75,19385.75,19019.55,19174
2015-09-09,19359.15,19419.85,19264.4,19306
2015-09-10,19166.95,19359.15,19048.25,19306
2015-09-11,19410.45,19505.8,19345.5,19412
2015-09-14,19454.8,19523.95,19349.55,19496
2015-09-15,19501.5,19710.3,19491.1,19681
2015-09-16,19786.2,19812.8,19663.65,19727
2015-09-18,19881.45,19968.5,19407.6,19497
2015-09-21,19416.25,19422.45,19327.45,19353
2015-09-22,19440.2,19492.35,19107,19180
2015-09-23,18995.75,19384.55,18991.95,19259
2015-09-24,19248.35,19517.75,19225.55,19485
2015-09-28,19555.2,19628.7,19387.5,19421
2015-09-29,19343.95,19685.9,19298.35,19474
2015-09-30,19636.9,20004.75,19539.7,19956
2015-10-01,19970.5,20184.85,19953.45,19998
2015-10-05,20105,20248.15,20043.05,20144
2015-10-06,20280.1,20697.2,20180.25,20663
2015-10-07,20661.05,20767.45,20612.85,20733
2015-10-08,20751.4,20751.4,20354.8,20452
2015-10-09,20535.4,20670.5,20452.25,20521
2015-10-12,20525.45,20666.15,20257.25,20349
2015-10-13,20358.9,20482.2,20297.3,20376
2015-10-14,20401.5,20435.3,20292.65,20344
2015-10-15,20302.6,20533.6,20302.6,20468
2015-10-16,20433.7,20472.25,20234.8,20434
2015-10-19,20436,20650.7,20324.85,20623
2015-10-20,20634.1,20634.25,20497.95,20545
2015-10-21,20566.85,20608.55,20494.9,20533
2015-10-23,20623.5,20859.25,20623.5,20828
2015-10-26,20875.4,20906.6,20776.7,20818
2015-10-27,20762.75,20868.3,20710.15,20846
2015-10-28,20796.7,20951.5,20773.95,20867
2015-10-29,20854.45,20872.8,20531.35,20642
2015-10-30,20696.35,20696.35,20056.3,20118
2015-11-02,20085.25,20238.75,19946.3,20214
2015-11-03,20282.2,20326.6,20153.15,20218
2015-11-04,20314.5,20357.1,20211.75,20273
2015-11-05,20224.5,20419.55,20171.6,20221
2015-11-06,20193.45,20323.25,20185,20251
2015-11-09,19937.05,20552.1,19895.1,20496
2015-11-10,20409.6,20532.15,20149.8,20215
2015-11-11,20335.55,20355.25,20194,20212
2015-11-13,20015,20088.85,19828.45,19896
2015-11-16,19879.65,20063.5,19872.35,19986
2015-11-17,20152.15,20501.85,20080.85,20469
2015-11-18,20537.55,20537.55,20322.6,20411
2015-11-19,20523.85,20673.3,20481.65,20642
2015-11-20,20690.85,20690.85,20409,20449
2015-11-23,20415.45,20467.45,20151.35,20166
2015-11-24,20244.45,20295.55,20032.1,20184
2015-11-26,20229.95,20441.65,20210.4,20380
2015-11-27,20461.2,20465.95,20227.4,20436
2015-11-30,20399.45,20458,20233.35,20278
2015-12-01,20404.2,20578.65,20328.5,20560
2015-12-02,20575.55,20689.2,20506.2,20665
2015-12-03,20540.9,20578.05,20311.6,20346
2015-12-04,20235.55,20249.25,20053.65,20087
2015-12-07,20080.05,20088.2,19415.3,19534
2015-12-08,19430.6,19718.85,19423.3,19518
2015-12-09,19672.65,19672.65,19426.15,19448
2015-12-10,19487.9,19650.4,19466.35,19624
2015-12-11,19635.5,19669.5,19456,19624
2015-12-14,19589,19753.05,19494.7,19698
2015-12-15,19714,19966.25,19666.45,19941
2015-12-16,19991.65,20050.65,19752.6,19790
2015-12-17,19775.85,19962.95,19688.3,19940
2015-12-18,19972.5,20064.4,19777.85,19813
2015-12-21,19944.15,20167.25,19781.5,20134
2015-12-22,20088.1,20088.1,19840.2,19904
2015-12-23,20008.3,20090.35,19939.9,19983
2015-12-24,20077.5,20081.05,19967.15,20057
2015-12-28,20037.85,20184.6,20037.85,20152
2015-12-29,20175.75,20232.85,20018.15,20053
2015-12-30,20114.4,20126.1,20017.1,20068
2015-12-31,20064.4,20245.4,19993.5,20192
2016-01-01,20181.5,20258.05,20118.15,20184
2016-01-04,20112,20145.75,19981.5,20087
2016-01-05,20087.35,20141.6,19994.5,20047
2016-01-06,20120.5,20120.5,19665.6,19689
2016-01-07,19600.45,19600.45,19235.95,19261
2016-01-08,19337.75,19497.15,19312.55,19359
2016-01-11,19203.9,19373.55,19119.7,19329
2016-01-12,19320.85,19386.1,19236.1,19340
2016-01-13,19433.8,19547.05,19214.5,19414
2016-01-14,19290.65,19530.45,19199.2,19438
2016-01-15,19397.45,19427,19044.5,19095
2016-01-18,19040.35,19156.15,18967.7,19006
2016-01-19,19019.2,19172.15,18976.65,19041
2016-01-20,18877.7,18928,18560.5,18758
2016-01-21,18880.5,18880.5,18433.5,18468
2016-01-22,18621.15,18707.5,18416.6,18555
2016-01-25,18489.1,18707.55,18452.7,18567
2016-01-27,18591.15,18664.7,18472.05,18584
2016-01-28,18574.6,19021.35,18553.05,18899
2016-01-29,19044.6,19198.3,19027.05,19132
2016-02-01,19133.1,19300.45,19005.7,19283
2016-02-02,19301.3,19370.6,19146.75,19194
2016-02-03,19069.05,19326.75,19032.7,19204
2016-02-04,19299.05,19379.2,19201.75,19275
2016-02-05,19295.45,19514.6,19294.35,19465
2016-02-08,19532.5,19532.5,19146,19184
2016-02-09,19086.5,19159,18933.8,19007
2016-02-10,19019,19037.3,18719.55,18791
2016-02-11,18834.45,18834.45,18183.55,18227
2016-02-12,18259.25,18433.75,18205.9,18328
2016-02-15,18515.35,18615.05,18337.95,18510
2016-02-16,18509.6,18542.8,18051.75,18123
2016-02-17,18158.2,18360,17770.9,18300
2016-02-18,18413.45,18620.95,18408.2,18579
2016-02-19,18613.25,18613.25,18402.95,18574
2016-02-22,18526.4,18672.45,18287.4,18657
2016-02-23,18594.45,18594.45,18285.3,18329
2016-02-24,18300.65,18355.4,18008.3,18099
2016-02-25,18020.35,18210.7,18012.5,18094
2016-02-26,18258.75,18369.9,18087.05,18306
2016-02-29,18295.4,18580.3,17406.9,18331
2016-03-01,18630.55,19378.9,18630.55,19317
2016-03-02,19455,19666.3,19233.55,19260
2016-03-03,19412.2,19453.05,19166.5,19208
2016-03-04,19277.45,19348.7,19097.7,19144
2016-03-08,19147.9,19409.45,19126.8,19214
2016-03-09,19085.65,19279.7,18960.5,19248
2016-03-10,19236.7,19300.75,18919.75,19066
2016-03-11,19082.2,19384.95,19060.55,19354
2016-03-14,19451.25,19583.75,19428.65,19535
2016-03-15,19551.75,19551.75,19083.35,19136
2016-03-16,19149.2,19378.35,19132.95,19336
2016-03-17,19434.05,19503.55,19366.35,19445
2016-03-18,19513.75,19602.3,19368.45,19555
2016-03-21,19593.55,19960.25,19593.55,19928
2016-03-22,19827.2,19889.85,19533.9,19609
2016-03-23,19662.45,19662.65,19463.05,19629
2016-03-28,19720.6,19785.3,19425.45,19462
2016-03-29,19392.05,19634.15,19352,19375
2016-03-30,19431.45,19744.2,19431.45,19690
2016-03-31,19626,19891.6,19609.35,19764
2016-04-01,19672.25,20026.35,19672.25,19992
2016-04-04,19727.4,19948.5,19727.4,19890
2016-04-05,19788.5,19831.1,19591.35,19635
2016-04-06,19662.8,19725.9,19605.35,19657
2016-04-07,19695.8,19695.8,19345.55,19384
2016-04-08,19388.1,19489.3,19364.7,19451
2016-04-11,19477.6,19683.15,19219.9,19651
2016-04-12,19604.75,19650.45,19499.25,19606
2016-04-13,19722.9,20082.6,19712.1,20045
2016-04-18,20172.55,20306.65,20047.9,20253
2016-04-20,20252.85,20349.05,20123.4,20246
2016-04-21,20268.55,20300.2,19965.75,20071
2016-04-22,19930.85,20111.45,19834.95,19876
2016-04-25,19711.85,19860.7,19652.55,19715
2016-04-26,19464.3,19933.7,19464.3,19890
2016-04-27,19852.5,20165.3,19852.5,20141
2016-04-28,20058.95,20088.3,19629.6,19667
2016-04-29,19693.85,19800.7,19549.1,19737
2016-05-02,19687.55,19752.4,19557.85,19728
2016-05-03,19755.75,19810.2,19403.6,19478
2016-05-04,19426.05,19548.55,19221.65,19295
2016-05-05,19317.25,19577.5,19298.2,19466
2016-05-06,19323.5,19588.95,19124.6,19521
2016-05-09,19610.5,19885.4,19608.7,19752
2016-05-10,19770.6,19879.2,19736.75,19836
2016-05-11,19637.05,19789.55,19580.75,19726
2016-05-12,19754.4,19848.3,19618.6,19748
2016-05-13,19722.6,19752.8,19564.35,19667
2016-05-16,19650.35,19995.4,19520.3,19977
2016-05-17,20032.6,20085.5,19892.15,19960
2016-05-18,19846.1,20011.15,19729.95,19963
2016-05-19,20023.9,20023.9,19565.4,19612
2016-05-20,19710.7,19909.15,19538.75,19705
2016-05-23,20312.05,20414,19947.55,20179
2016-05-24,20214.6,20297.75,20138.7,20225
2016-05-25,20344.5,20678.9,20331.3,20639
2016-05-26,20650.8,20971.95,20559.95,20920
2016-05-27,20934.35,21022.4,20764.5,20907
2016-05-30,20745.35,20874.55,20726.3,20807
2016-05-31,20810.45,20884.55,20458.45,20521
2016-06-01,20618.15,20907.45,20618.15,20886
2016-06-02,20847.6,20963.75,20631.2,20919
2016-06-03,21008.1,21036.2,20844.7,20912
2016-06-06,20922.3,20970.8,20851.95,20888
2016-06-07,20971.75,21261.5,20961.75,21214
2016-06-08,21250.85,21310.75,21133.5,21225
2016-06-09,21245,21245,20806.9,20833
2016-06-10,20812.1,21029.8,20688.8,20704
2016-06-13,20575.55,20777.55,20489.8,20649
2016-06-14,20674.3,20738.35,20599.1,20717
2016-06-15,20772.3,20974.7,20749,20956
2016-06-16,20949.6,20949.6,20658,20868
2016-06-17,20921.9,21079.25,20900.3,21044
2016-06-20,21004,21110.6,20816.05,21010
2016-06-21,20975.55,21052.05,20910.3,20996
2016-06-22,20887.85,21011.05,20776.7,20877
2016-06-23,20895.55,21112.4,20880.45,21065
2016-06-24,20682.7,20822.5,20546.65,20789
2016-06-27,20803.9,21107.45,20803.9,20999
2016-06-28,21065,21445.45,21041.75,21433
2016-06-29,21515.4,21534.25,21298.75,21400
2016-06-30,21519.9,21703.55,21484.3,21608
2016-07-01,21517.7,22197.75,21517.7,22025
2016-07-04,22140.75,22141.4,21655.45,21699
2016-07-05,21755.5,21791,21592.15,21697
2016-07-07,21750.15,22000.75,21704.35,21924
2016-07-08,21963.45,21963.45,21717.9,21856
2016-07-11,22018.75,22199.4,21971.25,22078
2016-07-12,22174.75,22213.3,21926.55,21996
2016-07-13,22005.9,22021.1,21844.05,21932
2016-07-14,21959.4,22083.3,21845.65,22020
2016-07-15,22050.15,22289.2,21980.65,22031
2016-07-18,22065,22109.2,21910.65,21973
2016-07-19,21919,21943.65,21696.1,21838
2016-07-20,21868.35,22021.95,21815.5,21957
2016-07-21,22103,22115.6,21821.25,21999
2016-07-22,22129.95,22278.15,21812.7,22000
2016-07-25,21994.15,22164.85,21952.8,22139
2016-07-26,22141.4,22183.95,22000.75,22059
2016-07-27,22043,22158.35,21833.05,21904
2016-07-28,22008.6,22359.45,21949.3,22290
2016-07-29,22279.6,22377.5,22174,22228
2016-08-01,22267.15,22409.05,22052.2,22136
2016-08-02,22193.95,22692.1,22189.75,22638
2016-08-03,22639.95,22639.95,22022.45,22084
2016-08-04,22225.35,22272.9,21987.05,22072
2016-08-05,22106.3,22293.45,22050.7,22151
2016-08-08,22195.45,22296.45,22132,22200
2016-08-09,22214.45,22214.45,21880.35,22014
2016-08-10,22038.5,22048.2,21789,21829
2016-08-11,21866.3,22311.8,21860.55,22235
2016-08-12,22204.2,22493.35,22204.2,22397
2016-08-16,22426,22587.4,22338.45,22396
2016-08-17,22378.9,22502.6,22275.2,22342
2016-08-18,22370.75,22424.85,22223.2,22262
2016-08-19,22289.05,22318.55,22174.35,22234
2016-08-22,22277,22435.55,22277,22388
2016-08-23,22400.1,22415.5,22128.65,22176
2016-08-24,22173.7,22217.6,22076.65,22193
2016-08-25,22304.45,22425.05,22212.8,22283
2016-08-26,22316.45,22359.85,22159.85,22252
2016-08-29,22221.35,22257.7,22085.75,22192
2016-08-30,22254.1,22580.45,22254.1,22546
2016-08-31,22589.7,22667.2,22505.8,22609
2016-09-01,22666.85,22833.45,22594.65,22715
2016-09-02,22760.15,22830.3,22678.15,22789
2016-09-06,22817.95,23015.95,22782.6,22972
2016-09-07,23021.25,23090.25,22965.15,23008
2016-09-08,23036.7,23219.3,23027.9,23186
2016-09-09,23105.2,23165.3,22687.45,22703
2016-09-12,22467.9,22522.4,22267.05,22291
2016-09-14,22233.4,22396.95,22217.5,22326
2016-09-15,22366.2,22630.95,22364.2,22526
2016-09-16,22559.15,22883.25,22533.5,22762
2016-09-19,22841.7,22904.3,22619.5,22668
2016-09-20,22687.5,22693.35,22419.45,22487
2016-09-21,22487.5,22591.95,22307.15,22343
2016-09-22,22473,22571.2,22310.35,22401
2016-09-23,22392.1,22462.15,22219.5,22315
2016-09-26,22303.6,22316.4,21953.45,21977
2016-09-27,22027.65,22074.45,21843.25,21913
2016-09-28,21980.85,22049.75,21854.9,21917
2016-09-29,22024.9,22067.4,21445.5,21661
2016-09-30,21668.35,21730.5,21465.3,21542
2016-10-03,21733.75,21767.75,21586.3,21729
2016-10-04,21802.9,21851.15,21669.5,21709
2016-10-05,21772.2,21854.1,21665.65,21736
2016-10-06,21869.6,21878.55,21553.2,21659
2016-10-07,21713.25,21811.9,21553.95,21638
2016-10-10,21797.9,21847.1,21649.6,21672
2016-10-13,21638,21695.35,21340.1,21454
2016-10-14,21441.45,21485.5,21348.15,21423
2016-10-17,21447.7,21486.6,21341.7,21415
2016-10-18,21451.3,21781.85,21427.95,21749
2016-10-19,21751.45,21752.5,21402.25,21449
2016-10-20,21534.35,21589.35,21387.4,21424
2016-10-21,21426,21564.8,21388.35,21546
2016-10-24,21589.1,21611.6,21499.85,21569
2016-10-25,21632.05,21632.05,21356.6,21387
2016-10-26,21422.2,21484.6,21086.6,21338
2016-10-27,21441.8,21542.9,21300.3,21450
2016-10-28,21540.4,21573.9,21313.65,21547
2016-10-30,21620.35,21630.75,21446.3,21481
2016-11-01,21529.75,21543.15,21324.8,21370
2016-11-02,21189.15,21314.1,21084.4,21195
2016-11-03,21159.1,21370.2,21097.4,21261
2016-11-04,21844.7,22113.55,21549.15,21658
2016-11-07,21924.85,22100.7,21600.2,21916
2016-11-08,21944.6,21986.9,21691.8,21902
2016-11-09,20734.8,21608.8,20661.2,21414
2016-11-10,21774.85,21785.5,21405.4,21561
2016-11-11,21351.5,21351.5,20753.9,20825
2016-11-15,20814.3,20814.3,20217.6,20307
2016-11-16,20402.35,20494.45,19995.4,20126
2016-11-17,20010.5,20292.25,19990.65,20154
2016-11-18,20098.8,20145.6,19917.65,19959
2016-11-21,19983.8,20005.6,19659.4,19701
2016-11-22,19797.45,20051.55,19699.45,19934
2016-11-23,20023.3,20056.55,19803.7,19976
2016-11-24,19973.1,19980.65,19770.4,19851
2016-11-25,19940.6,20229,19844.1,20157
2016-11-28,20131.3,20461.25,20078.7,20426
2016-11-29,20411.65,20539.8,20275.3,20306
2016-11-30,20386.95,20622.3,20253.2,20487
2016-12-01,20523.4,20671.1,20436.65,20554
2016-12-02,20487.15,20487.15,20145.1,20179
2016-12-05,20224.7,20519.5,20181.3,20478
2016-12-06,20507.8,20509.15,20243,20293
2016-12-07,20371.05,20384.1,20096.9,20137
2016-12-08,20274.35,20602.55,20249.95,20510
2016-12-09,20528.6,20756.85,20456.6,20622
2016-12-12,20538.9,20547.45,20292.1,20319
2016-12-13,20453.55,20546.5,20295.85,20491
2016-12-14,20520.85,20547,20260.75,20313
2016-12-15,20219,20391,20057.1,20136
2016-12-16,20196.25,20196.25,19955.05,19982
2016-12-19,19950.4,20039.95,19920.75,19957
2016-12-20,20014.8,20083.35,19967.75,20039
2016-12-21,20023.05,20065.55,19786.65,19809
2016-12-22,19755.05,19813.95,19664.15,19750
2016-12-23,19736.6,19750.45,19512,19592
2016-12-26,19591.3,19667.65,19457.25,19624
2016-12-27,19671.9,20193.7,19579.45,20150
2016-12-28,20109.9,20404.9,20109.9,20279
2016-12-29,20270.4,20452.55,20120.65,20400
2016-12-30,20492.25,20805.9,20444.8,20754
2017-01-02,20793.35,20793.35,20574.7,20710
2017-01-03,20719.6,20962.55,20620.05,20864
2017-01-04,20862.15,21014.6,20676.75,20935
2017-01-05,20927.55,21108.75,20912.6,21070
2017-01-06,21085.65,21230.45,20839.8,20867
2017-01-09,20906.5,21021.1,20842.8,20987
2017-01-10,21019.65,21207.2,21010.35,21157
2017-01-11,21210.65,21290.25,21119.2,21194
2017-01-12,21227.2,21227.2,20953.55,20988
2017-01-13,21081.8,21297.4,20910.35,21232
2017-01-16,21214.7,21280.6,21098.55,21197
2017-01-17,21203.45,21466.05,21199.75,21442
2017-01-18,21446.45,21685,21439.7,21529
2017-01-19,21490.45,21698.8,21471.3,21634
2017-01-20,21623.9,21723.35,21596.6,21641
2017-01-23,21613.85,21898.5,21612.45,21873
2017-01-24,21871.3,21934.9,21716.5,21908
2017-01-25,21903.4,22260.8,21888.8,22206
2017-01-27,22135.35,22312.2,21744.7,21798
2017-01-30,21851.2,21997.1,21747.65,21786
2017-01-31,21812.45,21949.65,21725.95,21832
2017-02-01,21930.65,22519.25,21845,22496
2017-02-02,22582.8,22980.25,22436.35,22696
2017-02-03,22686.95,22765.65,22494.75,22645
2017-02-06,22758.65,22993.7,22726.15,22904
2017-02-07,23015.5,23602,22817.4,22877
2017-02-08,22832.05,22945.5,22605.7,22766
2017-02-09,22834,22924.2,22589.6,22874
2017-02-10,22921.5,22961.05,22608.2,22709
2017-02-13,22839.7,22880.65,22479.9,22649
2017-02-14,22633.1,22776.4,22512.2,22596
2017-02-15,22616.7,22821.35,22573.35,22674
2017-02-16,22547.75,22602.35,22334.75,22379
2017-02-17,22434.5,22482.85,22236.2,22445
2017-02-20,22388.45,22477.5,22386.05,22439
2017-02-21,22443.05,22487.5,22232.6,22450
2017-02-22,22537.85,22593.75,22338.55,22426
2017-02-23,22479.85,22557.4,22327.65,22434
2017-02-27,22435.7,22471.3,22081.2,22419
2017-02-28,22358.25,22430.8,22278.25,22338
2017-03-01,22378.35,22716.55,22366.7,22650
2017-03-02,22688.55,22777.4,22350.5,22417
2017-03-03,22294.15,22361.75,22097.95,22280
2017-03-06,22354.75,22435.25,22280.1,22392
2017-03-07,22417.45,22450.95,22251.4,22393
2017-03-08,22400.2,22430.25,22296.9,22365
2017-03-09,22440.7,22449.8,22259.3,22392
2017-03-10,22405.05,22441.45,22287.95,22341
2017-03-14,22567.35,22825.2,22566.15,22743
2017-03-15,22662.1,22910.05,22662.1,22793
2017-03-16,22930.85,22986.05,22806.75,22905
2017-03-17,23293.6,23843.9,23293.6,23491
2017-03-20,23577.6,23605.65,23336.7,23500
2017-03-21,23567.2,23848.95,23513.3,23796
2017-03-22,23573.85,23756,23332.95,23390
2017-03-23,23288.3,23554.7,23212.3,23335
2017-03-24,23393.7,23552.5,23390.8,23455
2017-03-27,23435.9,23540.05,23251.7,23444
2017-03-28,23467,23516.25,23406.65,23467
2017-03-29,23474.35,23698.85,23467.85,23672
2017-03-30,23711.8,23776.65,23536.7,23671
2017-03-31,23596.4,23676,23460.3,23542
2017-04-03,23641.25,23717.5,23426.25,23639
2017-04-05,23714.65,23728.35,23483.8,23583
2017-04-06,23530.35,23561.45,23278.95,23349
2017-04-07,23257.25,23333.35,23171.25,23235
2017-04-10,23338,23341.55,23206.65,23264
2017-04-11,23224,23682.4,23154.9,23651
2017-04-12,23612.5,23794.8,23478.65,23670
2017-04-13,23678,23682.1,23423.6,23507
2017-04-17,23399.7,23644.8,23345.95,23459
2017-04-18,23521.2,23723.05,23322.55,23382
2017-04-19,23486.6,23509.85,23354.7,23387
2017-04-20,23457.25,23552.75,23389.25,23495
2017-04-21,23637,23637,23145.6,23229
2017-04-24,23346.9,23390.55,23084.8,23344
2017-04-25,23427.45,23806.4,23242.95,23764
2017-04-26,23882.65,24388.6,23824.05,24304
2017-04-27,24329.7,24366.85,23996.4,24067
2017-04-28,24056.3,24094.05,23622.85,23675
2017-05-02,23764.25,23807.6,23574.9,23755
2017-05-03,23825.85,23826.15,23566.65,23683
2017-05-04,23703.55,23990.85,23668.5,23951
2017-05-05,23923.35,23933.35,23609.25,23630
2017-05-08,23685.25,23728.95,23422.65,23442
2017-05-09,23495.45,23625.7,23386.5,23527
2017-05-10,23585.25,23995.15,23572.65,23954
2017-05-11,24035.9,24169.85,23956.55,24025
2017-05-12,24063.15,24067.2,23864.45,23966
2017-05-15,24028.45,24189.45,24015.3,24119
2017-05-16,24137.55,24412.9,24065.35,24370
2017-05-17,24399.3,24410.2,24132.65,24266
2017-05-18,24082.15,24204.2,23812.15,23864
2017-05-19,24202.6,24922.5,24184.75,24352
2017-05-22,24707.5,25279.9,24654.3,25230
2017-05-23,25188.35,25232.75,24961.2,25002
2017-05-24,25024.45,25103.5,24881.35,24986
2017-05-25,25030.4,25223.85,24818.4,25056
2017-05-26,25150.9,25711.15,25071.45,25507
2017-05-29,25288.15,26080.8,25264,25948
2017-05-30,25786.55,25879.25,25608.15,25783
2017-05-31,25801.65,25945.65,25602.75,25841
2017-06-01,25857.35,26269.5,25790.6,26165
2017-06-02,26306.65,26429.2,26105,26401
2017-06-05,26233.65,26482.95,26164,26430
2017-06-06,26436,26514.55,25968.5,26058
2017-06-07,26137.3,26366.35,26067.85,26230
2017-06-08,26285.15,26317.7,26128.2,26183
2017-06-09,26151.45,26252.25,25858.55,25941
2017-06-12,25986.45,26009.9,25725.65,25864
2017-06-13,25907.25,25978.1,25791.65,25942
2017-06-14,25963.75,26007,25672.05,25744
2017-06-15,25902.65,25903.8,25675.35,25753
2017-06-16,25789.3,26040.75,25779.15,25914
2017-06-19,26056.8,26196.25,26018.05,26126
2017-06-20,26207.05,26220.05,26018.4,26055
2017-06-21,26097.15,26318.35,26005.35,26256
2017-06-22,26236.4,26349.8,26096.65,26187
2017-06-23,26136.05,26276.05,25975.7,26163
2017-06-27,26209.75,26491.1,26117.6,26188
2017-06-28,26172.75,26172.75,25906.45,25981
2017-06-29,26069.05,26249.65,26048.55,26143
2017-06-30,26070.7,26818.45,26056.4,26752
2017-07-03,27835.35,28267.5,27574.3,27787
2017-07-04,27859.95,27896.95,27505.9,27547
2017-07-05,27569.5,27590.55,27315.15,27349
2017-07-06,27510,27669.4,27309.2,27581
2017-07-07,27614.8,27626.4,27370.85,27465
2017-07-10,27422.15,29037.85,27048.7,27474
2017-07-11,27591.5,27591.5,27335.1,27361
2017-07-12,27297.65,27613.65,27293.35,27425
2017-07-13,27614.4,27977.95,27568.85,27918
2017-07-14,27995.9,27996.3,27734.35,27864
2017-07-17,27768.7,27772.35,27190.55,27391
2017-07-18,25885.7,25885.7,25161.15,25547
2017-07-19,25839.7,25953.05,25641.65,25915
2017-07-20,26048.6,26093.9,25666.1,25762
2017-07-21,25898.65,25899.5,25638.4,25795
2017-07-24,25865.3,26109.05,25763.85,26033
2017-07-25,26117.85,26128.8,25897.6,25925
2017-07-26,25983.7,26121.85,25912.9,26099
2017-07-27,26173.4,26276.1,25877.1,25970
2017-07-28,26211.25,26223.25,25764.65,26033
2017-07-31,26009.05,26022.8,25680.3,25744
2017-08-01,25705.75,25822.35,25651.35,25781
2017-08-02,25864.5,25875.3,25448.1,25531
2017-08-03,25485.75,25618.35,25336.1,25483
2017-08-04,25389.15,25635.9,25370.95,25551
2017-08-07,25549.25,25713.05,25470,25608
2017-08-08,25619.3,25710.5,25220.4,25306
2017-08-09,25291,25291.5,25029.3,25102
2017-08-10,25015.4,25117.45,24875.75,24969
2017-08-11,24739.95,24959.6,24665.45,24762
2017-08-14,24940.85,24986.8,24810,24908
2017-08-16,24984.9,25615.55,24951.6,25534
2017-08-17,25680.85,25680.85,25427.7,25511
2017-08-18,25397.95,25751.25,25387.3,25718
2017-08-21,25758.75,25877.25,25567.55,25598
2017-08-22,25708.1,25769.4,25541.4,25604
2017-08-23,25652.15,25717.55,25538.95,25595
2017-08-24,25607.9,25676.3,25544.35,25555
2017-08-28,25614.2,25789.6,25488.55,25761
2017-08-29,25728.85,25728.85,25445.55,25529
2017-08-30,25634.7,25800.6,25609.75,25757
2017-08-31,25818.5,25884.45,25619.95,25834
2017-09-01,25835.25,25975.65,25756.95,25906
2017-09-04,25888.8,25888.8,25692.1,25761
2017-09-05,25763.35,25890.65,25719.9,25818
2017-09-06,25664.1,25721,25439.3,25473
2017-09-07,25567.3,25639.7,25276.55,25309
2017-09-08,25360.4,25495.15,25303.8,25408
2017-09-11,25434.25,25622.05,25430.2,25550
2017-09-12,25692.35,25934.85,25662.9,25913
2017-09-13,25904.9,25918.2,25595.35,25632
2017-09-14,25729.95,25742.85,25561.75,25628
2017-09-15,25590.15,25647.3,25453.05,25505
2017-09-18,25622.2,25709,25550.15,25578
2017-09-19,25648.9,25783.45,25485.4,25648
2017-09-20,25744.65,25751,25615.35,25698
2017-09-21,25725,25743.4,25369.1,25489
2017-09-22,25447.3,25447.3,25155.7,25220
2017-09-25,25255.5,25289.45,24867.95,24980
2017-09-26,25093.4,25095.25,24707.3,24872
2017-09-27,25046.6,25063.45,24458.65,24556
2017-09-28,24664,24811.35,24590.55,24724
2017-09-29,24834.05,24838.6,24427.3,24480
2017-10-03,24764.9,24806.45,24547.35,24747
2017-10-04,24910.4,25184.3,24840.45,25105
2017-10-05,25156.25,25247.1,24965.4,25010
2017-10-06,25066.55,25160.8,25007,25130
2017-10-09,25271.4,25315.25,25151.45,25286
2017-10-10,25294.5,25339.15,25141.1,25204
2017-10-11,25269.95,25315.1,25078.5,25187
2017-10-12,25215.9,25575.95,25146.25,25473
2017-10-13,25443.8,25483.95,25331.05,25434
2017-10-16,25481,25734.95,25458.2,25607
2017-10-17,25643.05,25651.25,25517.45,25620
2017-10-18,25654.75,25709.4,25512.45,25684
2017-10-19,25745.3,25747.65,25515.45,25580
2017-10-23,25636.85,25810.6,25331.1,25419
2017-10-24,25542.05,25567.3,25418.05,25503
2017-10-25,25632.25,25711.55,25570.75,25638
2017-10-26,25758,25758,25504,25644
2017-10-27,25817.35,26128.2,25721.2,25814
2017-10-30,25837.15,25947.6,25608.1,25637
2017-10-31,25746.95,25750.7,25570.75,25687
2017-11-01,25784.5,26152.5,25771.55,26083
2017-11-02,26090.8,26112.4,25795.15,25823
2017-11-03,25939,25939.05,25738.8,25790
2017-11-06,25829,25994.55,25801.1,25821
2017-11-07,25872.2,25946.45,25687.8,25760
2017-11-08,25793.9,25863.15,25694.7,25741
2017-11-09,25905.1,26030.4,25558,25726
2017-11-10,25775.6,26010.2,25706.35,25920
2017-11-13,26015.65,26069.5,25611.25,25664
2017-11-14,25721.15,25798.45,25536.75,25579
2017-11-15,25564.45,25597.2,25166.2,25273
2017-11-16,25377.9,25585.55,25200.7,25544
2017-11-17,25682,25845.85,25682,25749
2017-11-20,25791.45,25914.25,25658.65,25855
